SubjectID,StimID,CueText,CueQuestion,FreeResponse,RT_ms,TrialIndex
Encode-Decode_Experiment-12-1,2387122,polar bear,Which description best matches the image?,bear in pool paw showing person with camera looking at it,27112,1
Encode-Decode_Experiment-12-1,2374670,spray-vehicle,Which description best matches the image?,big red truck with water spraying out the back with man standing on the back,27918,2
Encode-Decode_Experiment-12-1,2394020,horse ride,Which description best matches the image?,two men wearing cowboy hats riding horses beside water,14163,3
Encode-Decode_Experiment-12-1,2360001,clock,Which description best matches the image?,a few men on scaffolding putting up a big old clock,20654,4
Encode-Decode_Experiment-12-1,2385851,suitcase,Which description best matches the image?,"two people carrying a suitcase each one with a bigger suitcase and one with a red one, walking up a path back facing me",46788,5
Encode-Decode_Experiment-12-1,2383555,boat,Which description best matches the image?,3 asian people on a raft one rowing and one holding a child,18198,6
Encode-Decode_Experiment-12-1,2371471,bike-stuntmen,Which description best matches the image?,"two men on bikes up in the air, one is doing a handstand on the bike, a ramp is beneath them",23999,7
Encode-Decode_Experiment-12-1,2385550,tangerines,Which description best matches the image?,"two children, a girl and a boy with tangerines in their mouths pretending to smile",23429,8
Encode-Decode_Experiment-12-1,2410309,laptop,Which description best matches the image?,"a woman and baby on a sofa both looking at laptops, woman is typing",19762,9
Encode-Decode_Experiment-12-1,2386442,teeth,Which description best matches the image?,two children with tangerines in mouth,22748,10
Encode-Decode_Experiment-12-1,2356125,airport,Which description best matches the image?,two men with suitcases in an airport,26601,11
Encode-Decode_Experiment-12-1,2411268,apple,Which description best matches the image?,a little girl in pink wellies picking green apples with a red bag,17571,12
Encode-Decode_Experiment-12-1,150472,pizza-slice,Which description best matches the image?,two women in dim lighting opening their mouths to a slice of pizza on a paper plate,20333,13
Encode-Decode_Experiment-12-1,2347400,wine,Which description best matches the image?,two men sitting on a sofa smelling their glasses of red wine,14081,14
Encode-Decode_Experiment-12-1,2367132,video game,Which description best matches the image?,cat sat bside computer,12864,15
Encode-Decode_Experiment-12-1,2379478,baby-milk,Which description best matches the image?,two babies lying down with bottles of milk in their mouths,18880,16
Encode-Decode_Experiment-12-1,2362704,bears,Which description best matches the image?,"two black bears eating pumpkins, one is looking away",15821,17
Encode-Decode_Experiment-12-1,2412687,dog,Which description best matches the image?,cute dog,14046,18
Encode-Decode_Experiment-12-1,2397102,cake,Which description best matches the image?,"a man and a woman cutting into a cake, the man is holding a beer",14541,19
Encode-Decode_Experiment-12-1,2344622,cat,Which description best matches the image?,cat lying down bside keyboard on a blue blanket,16850,20
Encode-Decode_Experiment-12-1,2409918,elephant,Which description best matches the image?,"two elephants in water with two men on them, one elephant is eating a plant",20376,21
Encode-Decode_Experiment-12-1,2349475,blender,Which description best matches the image?,"a blender full of mixture, one man is pedal powering the blender and one woman is holdingthe lid",30298,22
Encode-Decode_Experiment-12-1,2369373,chef,Which description best matches the image?,chef putting a pizza into a oven in the shape of a stone mouth,16952,23
Encode-Decode_Experiment-12-1,2348899,tie,Which description best matches the image?,man with pink and white tie and woman touching it,17955,24
Encode-Decode_Experiment-12-1,2370664,donuts,Which description best matches the image?,three people in caravan park eating donuts looking at the camera,22688,25
Encode-Decode_Experiment-12-1,2408717,surfboard,Which description best matches the image?,4 surfers walking to the water holding their surfboards,14438,26
Encode-Decode_Experiment-12-1,2347025,umbrella,Which description best matches the image?,"a granny with a baby on her back, baby is holding an umbrella",14750,27
Encode-Decode_Experiment-12-1,2345035,football,Which description best matches the image?,"two girls chasing a football, one in blue and one in white",16417,28
Encode-Decode_Experiment-12-1,2356991,baseball,Which description best matches the image?,a man lying on ground hands out and another man catching a ball,22282,29
Encode-Decode_Experiment-12-1,2350974,drink,Which description best matches the image?,man drinking,11225,30
