SubjectID,StimID,CueText,CueQuestion,FreeResponse,RT_ms,TrialIndex
Encode-Decode_Experiment-19-1,2383555,boat,Which description best matches the image?,boat,5455,1
Encode-Decode_Experiment-19-1,2356125,airport,Which description best matches the image?,"four staff, suitcases, conveyer belt",25558,2
Encode-Decode_Experiment-19-1,2387122,polar bear,Which description best matches the image?,"against glass in the water, blonde photographer with balck camera",22648,3
Encode-Decode_Experiment-19-1,2350974,drink,Which description best matches the image?,two guys sat on couch drinking,11072,4
Encode-Decode_Experiment-19-1,2344622,cat,Which description best matches the image?,cat sat on top of a blue blanket next to a keyboard,17255,5
Encode-Decode_Experiment-19-1,2347025,umbrella,Which description best matches the image?,"old women holfimh a girl on her back, girl was carrying a pink umbrella",22518,6
Encode-Decode_Experiment-19-1,2347400,wine,Which description best matches the image?,two guys sat on a couch smelling wine,9211,7
Encode-Decode_Experiment-19-1,2412687,dog,Which description best matches the image?,"dog biting a red frisbee which was in a guys hand, on grass",23451,8
Encode-Decode_Experiment-19-1,2409918,elephant,Which description best matches the image?,"two guys sat on the backs of two elephants which were in the water, one of the elephants were eating leaves",25708,9
Encode-Decode_Experiment-19-1,2360001,clock,Which description best matches the image?,"three guys stoof on scaffolding, liftimng up a clock",15481,10
Encode-Decode_Experiment-19-1,2411268,apple,Which description best matches the image?,a girl carrying a red bag and wearing pink wellies attempting to grab an apple from a tree above her hea,24407,11
Encode-Decode_Experiment-19-1,2397102,cake,Which description best matches the image?,"two people cutting a cake, the guy had a beer bottle in his other hand",34720,12
Encode-Decode_Experiment-19-1,2362704,bears,Which description best matches the image?,two black bears eating pumpkins,8340,13
Encode-Decode_Experiment-19-1,2385550,tangerines,Which description best matches the image?,"two children, one boy one girl, both with tangerine slices in their mouths",23048,14
Encode-Decode_Experiment-19-1,150472,pizza-slice,Which description best matches the image?,two girls opening their mouths to bite a pizza slice which was on a paper plate,29273,15
Encode-Decode_Experiment-19-1,2394020,horse ride,Which description best matches the image?,"two guys riding horses along the beach with cowboy hats on thie heads, the horses were both white and brown",32446,16
Encode-Decode_Experiment-19-1,2356991,baseball,Which description best matches the image?,a baseball player sliding i9nto the ground and another one stood up with a glove on his hand attempting to catch the ball,38862,17
Encode-Decode_Experiment-19-1,2370664,donuts,Which description best matches the image?,three people eating donuts,7101,18
Encode-Decode_Experiment-19-1,2386442,teeth,Which description best matches the image?,"mum dad and kid brushing thier teeth, dad wearing a purple shirt and child wearing a pink checkered shirt",24667,19
Encode-Decode_Experiment-19-1,2369373,chef,Which description best matches the image?,a chef putting a pizza pannel into a oven which had fire in it,21905,20
Encode-Decode_Experiment-19-1,2379478,baby-milk,Which description best matches the image?,two bbaies laying on a bed drinking milk from thier bottles,14614,21
Encode-Decode_Experiment-19-1,2385851,suitcase,Which description best matches the image?,"4 attendants, 2 taking suitcases onto a conveyer belt, on suitcase was colouful and stripey",30152,22
Encode-Decode_Experiment-19-1,2345035,football,Which description best matches the image?,a football on the grass,10340,23
Encode-Decode_Experiment-19-1,2349475,blender,Which description best matches the image?,a man on a cycle and a women near a blender holding the lid,15568,24
Encode-Decode_Experiment-19-1,2367132,video game,Which description best matches the image?,two guys playing video games with white controllers in both hands and a girl in the back,22298,25
Encode-Decode_Experiment-19-1,2371471,bike-stuntmen,Which description best matches the image?,"2 bik estuntmen in the air about to land on a dirt ramp, one was doing a handstand, one bike was blue and the other was red",27880,26
Encode-Decode_Experiment-19-1,2348899,tie,Which description best matches the image?,"3 guys, 1 women, the women was playing/ pulling a guys tie and he was holding a glass in his hand",22839,27
Encode-Decode_Experiment-19-1,2374670,spray-vehicle,Which description best matches the image?,"a vehicle spraying water that was red, with a guy on the back of it",21599,28
Encode-Decode_Experiment-19-1,2410309,laptop,Which description best matches the image?,"a child and a wo,me, with 2 laptops in front of each of them",15913,29
Encode-Decode_Experiment-19-1,2408717,surfboard,Which description best matches the image?,4 powple holding 4 green surfboards walking on the beach going into the sea,17109,30
