SubjectID,StimID,CueText,CueQuestion,FreeResponse,RT_ms,TrialIndex
Encode-Decode_Experiment-9-1,2371471,bike-stuntmen,Which description best matches the image?,two men on bikes performing jumps from a dirt ramp. one of them was perfoming a handstand mid-air. one bike was red one was blue. they had helmets on and the one performing the handstand was on the right relative to the other stuntman.,117644,1
Encode-Decode_Experiment-9-1,2383555,boat,Which description best matches the image?,the boat was a makeshift raft. a woman was at the back of the raft and was rowing the boat. at the front was another woman holding a little girl. behind them and infront of the woman rowing the boat was another person who was not in shot. they were on a river that looked muddy. they were next to an embankment,51644,2
Encode-Decode_Experiment-9-1,2412687,dog,Which description best matches the image?,a man was playing with the beige coloured dog with a red frisbee. the dog was biting the frisbee. the dog was on all fours. the man had black adidas shoes on. they looked to be in a garden. it looked late at night and there was a fence in the background,63611,3
Encode-Decode_Experiment-9-1,150472,pizza,Which description best matches the image?,two dark haired women were pictured in the street sharing a slice of pizza that was on a paper plate. they were both trying to bite the pizza at the same time.,33357,4
Encode-Decode_Experiment-9-1,2356125,airport,Which description best matches the image?,4 uniformed personnel were next to a conveyor belt which had a total of 3 suitcases on. one suitcase that was on the belt was striped. i think that the other 2 were red. there were 2 unformed women towards the right who were loading one of the suitcases on to another conveyor belt. to the left of them was a man standing with his arms behind his back in uniform. to the left of him was another women standing .,83719,5
Encode-Decode_Experiment-9-1,2360001,clock,Which description best matches the image?,3 men were standing on scaffolding. they were raising a big clock onto a building. the picture was in black and white.,40252,6
Encode-Decode_Experiment-9-1,2394020,horse ride,Which description best matches the image?,two men wearing cowboy hats were riding two horses along a beach. it was daytime. both horses were similarly coloured - white with brown patches. both horses had saddles on. both horses were mid gallop.,50755,7
Encode-Decode_Experiment-9-1,2348899,tie,Which description best matches the image?,there were 4 people pictures. to the left were 2 men talking to a man with a tie on. the man had 1 tie already on and a pink ti that was losely around his neck on top of the other tie. the man with the tie on had blonde hair. the man to the immediate left of the man with the tiw had dark hair and the man to the left of him had blonde hair. there was a woman on the right with blonde curly hair. she was reaching over a table to touch the pink tie around the mans neck. the man with the tie on was not looking at her,88949,8
Encode-Decode_Experiment-9-1,2411268,apple,Which description best matches the image?,a little girl was picking green apples off a tree and putting them into a red bag she had in her right hand (from my perspective). the branch was quite low down. i think ther ewas someone in the far left background. there were 2 apples on the tree,54423,9
Encode-Decode_Experiment-9-1,2408717,surfboard,Which description best matches the image?,4 women were walking towards the ocean at a beach. all 4 had surfboards. the two eomen to the left had bright green surfboards and were wearing wetsuits. the two women to the right had 2 different coloured surfboards - i think both of them had white parts in the surfboard. the two women to the right had shorts and a t shirt on. it looked to be daytime,83009,10
Encode-Decode_Experiment-9-1,2409918,elephant,Which description best matches the image?,2 elephants were in water. the elephant on the right was eating plants with its trunk. two men were on top of the elephants. they looked like they were talking to each other. the water was brown.,50701,11
Encode-Decode_Experiment-9-1,2347025,umbrella,Which description best matches the image?,a woman with hoop earrings had a little girl on her back. the little girl wa sholding a pink umreblla with litrle pictures on the umbrella's design. they were smiling,38328,12
Encode-Decode_Experiment-9-1,2356991,baseball,Which description best matches the image?,one player was sliding headfirst towards the ball. he was close to the ground but still mid air. the other player was standing and had a glove on ready to catch the ball.,55140,13
Encode-Decode_Experiment-9-1,2385851,suitcase,Which description best matches the image?,two men were under a walkway and both carrying large red suitcases.,23585,14
Encode-Decode_Experiment-9-1,2370664,donuts,Which description best matches the image?,3 people were eating sugar ring donuts in the street.,19851,15
Encode-Decode_Experiment-9-1,2344622,cat,Which description best matches the image?,,,16
