SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,4,238,234,1017.5,570.6,0.3724,542.67,405.76,10.0,people sitting in the boat,polygon,,0.353326
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,274,420,146,885.4,447.9,0.1008,472.21,318.51,11.0,"white, purple, and red scarf worn by the woman at the front",polygon,,0.09128
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,464,702,238,1044.0,225.9,0.1705,556.8,160.64,20.0,woman rowing the boat at the back,polygon,,0.163907
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,750,946,196,822.3,402.1,0.0977,438.56,285.94,6.0,head of the woman wearing a conical hat,polygon,,0.094683
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,970,1148,178,856.6,305.3,0.5157,456.85,217.1,6.0,head of the woman wearing a conical hat,polygon,,0.487391
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,1180,1366,186,836.9,475.1,0.1522,446.35,337.85,11.0,"white, purple, and red scarf worn by the woman at the front",polygon,,0.145142
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,1546,1610,64,1156.4,650.5,0.3915,616.75,462.58,,,none,,0.37388
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,1660,1974,314,1121.2,237.3,0.1522,597.97,168.75,20.0,woman rowing the boat at the back,polygon,,0.146075
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,2022,2288,266,867.2,274.3,0.854,462.51,195.06,14.0,large cream conical hat,polygon,,0.826153
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,2316,2464,148,806.3,424.7,0.0916,430.03,302.01,11.0,"white, purple, and red scarf worn by the woman at the front",polygon,,0.087744
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,2508,2818,310,1148.1,290.4,0.1461,612.32,206.51,20.0,woman rowing the boat at the back,polygon,,0.140443
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,2856,3162,306,882.1,210.8,0.1408,470.45,149.9,16.0,trees in the distant background,proximity,35.44,0.128522
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,3350,3442,92,903.6,182.1,0.0305,481.92,129.49,16.0,trees in the distant background,proximity,14.06,0.030419
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,3460,3800,340,847.9,207.3,0.0993,452.21,147.41,16.0,trees in the distant background,polygon,,0.096804
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,3808,4226,418,856.7,203.8,0.0913,456.91,144.92,16.0,trees in the distant background,polygon,,0.087726
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,4422,4698,276,1011.8,208.8,0.1326,539.63,148.48,,,none,,0.129058
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,4726,4924,198,821.5,182.9,0.0224,438.13,130.06,16.0,trees in the distant background,polygon,,0.022165
Encode-Decode_Experiment-18-1,2383555,boat,encoding,1,1,4962,5074,112,1057.5,200.3,0.1549,564.0,142.44,20.0,woman rowing the boat at the back,polygon,,0.150517
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,5082,5184,102,1008.6,573.1,0.7205,537.92,407.54,4.0,oven with fire inside,polygon,,0.69793
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,5194,5358,164,984.5,568.4,0.7015,525.07,404.2,4.0,oven with fire inside,polygon,,0.673279
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,5402,5596,194,875.8,209.0,0.0704,467.09,148.62,13.0,oven with face shaped like a man's head,polygon,,0.065723
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,5646,5944,298,544.9,488.2,0.097,290.61,347.16,13.0,oven with face shaped like a man's head,polygon,,0.092388
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,5996,6172,176,1113.4,584.7,0.3092,593.81,415.79,28.0,fire inside the oven,polygon,,0.29036
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,6216,6376,160,922.9,105.8,0.0372,492.21,75.24,13.0,oven with face shaped like a man's head,polygon,,0.035639
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,6426,6748,322,1109.1,612.0,0.2349,591.52,435.2,4.0,oven with fire inside,polygon,,0.220496
Encode-Decode_Experiment-18-1,2369373,chef,encoding,2,2,6792,7024,232,838.7,111.3,0.1203,447.31,79.15,13.0,oven with face shaped like a man's head,polygon,,0.114395
