SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4,390,386,951.1,587.3,0.0731,507.25,417.64,3.0,woman's arm resting on the couch,polygon,,0.07133
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,436,596,160,631.5,423.4,0.0194,336.8,301.08,11.0,gray Dell laptop,polygon,,0.019079
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,630,836,206,497.6,525.0,0.0314,265.39,373.33,11.0,gray Dell laptop,polygon,,0.030942
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,912,1114,202,1290.3,754.3,0.3122,688.16,536.39,16.0,baby's dress in denim and gray,polygon,,0.305837
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1158,1390,232,1301.6,885.6,0.3781,694.19,629.76,,,none,,0.388332
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1434,1540,106,1625.6,847.4,0.3056,866.99,602.6,18.0,gray laptop on the couch,polygon,,0.299461
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1594,1748,154,1282.9,686.4,0.2077,684.21,488.11,16.0,baby's dress in denim and gray,polygon,,0.202304
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1804,1898,94,1075.7,498.8,0.1928,573.71,354.7,20.0,blue blanket on the couch,polygon,,0.189092
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1956,2136,180,568.4,303.9,0.1556,303.15,216.11,8.0,woman and baby sitting on a couch,polygon,,0.152361
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2162,2314,152,530.6,243.5,0.2197,282.99,173.16,8.0,woman and baby sitting on a couch,polygon,,0.207862
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2372,2678,306,35.1,278.0,0.055,18.72,197.69,5.0,gray and brown pillow on the couch,polygon,,0.052495
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2746,3028,282,1024.5,899.3,0.4847,546.4,639.5,2.0,empty plastic bottle on the couch,polygon,,0.47145
