SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,4,310,306,911.2,593.6,0.2929,485.97,422.12,,,none,,0.28733
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,350,684,334,1084.6,461.1,0.0679,578.45,327.89,10.0,head of polar bear above water,polygon,,0.065777
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,734,1010,276,739.5,728.6,0.0546,394.4,518.12,,,none,,0.052842
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,1044,1336,292,966.5,961.2,0.1122,515.47,683.52,,,none,,0.107377
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,1410,1534,124,1105.6,510.8,0.0358,589.65,363.24,10.0,head of polar bear above water,polygon,,0.034545
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,1592,1908,316,1221.7,950.3,0.0047,651.57,675.77,6.0,"large polar bear paw, pressed against glass",polygon,,0.004385
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,2004,2184,180,1097.3,432.1,0.1559,585.23,307.27,10.0,head of polar bear above water,polygon,,0.148811
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,2382,2652,270,1058.9,451.5,0.0748,564.75,321.07,1.0,"nose of polar bear, above water",polygon,,0.071583
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,2778,2984,206,973.3,508.4,0.0962,519.09,361.53,10.0,head of polar bear above water,polygon,,0.093428
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,3146,3436,290,991.3,470.5,0.1128,528.69,334.58,10.0,head of polar bear above water,polygon,,0.110972
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,3586,4380,794,994.9,495.7,0.0996,530.61,352.5,10.0,head of polar bear above water,polygon,,0.098828
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,4406,4788,382,1181.9,486.0,0.0464,630.35,345.6,10.0,head of polar bear above water,polygon,,0.044679
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,4818,5090,272,1017.9,435.4,0.1077,542.88,309.62,1.0,"nose of polar bear, above water",polygon,,0.105996
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,5948,6070,122,1009.7,507.2,0.22,538.51,360.68,2.0,red frisbee being held by a person,polygon,,0.219143
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,6178,7278,1100,971.5,547.8,0.1049,518.13,389.55,2.0,red frisbee being held by a person,polygon,,0.104702
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,7326,7470,144,1309.5,401.7,0.0669,698.4,285.65,,,none,,0.064696
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,7522,7782,260,1631.2,91.6,0.0383,869.97,65.14,15.0,light gray shirt worn by a person,polygon,,0.036049
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,7846,7982,136,1465.7,850.6,0.0724,781.71,604.87,7.0,person wearing a light gray shirt and gray shorts,polygon,,0.069794
