SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,4,350,346,973.7,555.9,0.1517,519.31,395.31,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.150707
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,386,572,186,1225.8,606.5,0.0832,653.76,431.29,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.081905
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,600,730,130,1114.7,579.5,0.0551,594.51,412.09,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.054971
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,772,996,224,1005.8,537.0,0.1638,536.43,381.87,,,none,,0.159664
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,1020,1522,502,1004.0,553.0,0.1256,535.47,393.24,,,none,,0.120755
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,1568,1754,186,1195.2,568.3,0.0508,637.44,404.12,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.049752
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,1776,1976,200,1227.2,584.6,0.0696,654.51,415.72,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.06766
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,1998,2104,106,1178.0,582.3,0.0641,628.27,414.08,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.065929
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2178,2368,190,439.2,482.9,0.0589,234.24,343.4,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.057668
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2376,2482,106,441.3,484.0,0.0591,235.36,344.18,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.058309
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2490,2532,42,435.2,476.6,0.06,232.11,338.92,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.058504
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2562,2582,20,578.8,544.3,0.0161,308.69,387.06,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.01617
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2596,2628,32,569.1,529.1,0.0145,303.52,376.25,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.013727
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2646,2710,64,584.5,543.1,0.0169,311.73,386.2,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.016862
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2742,2994,252,326.8,417.5,0.032,174.29,296.89,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.031884
