SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,4,334,330,973.7,595.3,0.1414,519.31,423.32,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.138915
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,368,554,186,1035.7,454.8,0.0902,552.37,323.41,14.0,tan jacket worn by girl,polygon,,0.087052
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,578,756,178,1111.4,382.3,0.1157,592.75,271.86,0.0,red and white reusable bag,polygon,,0.109213
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,780,948,168,1037.7,307.3,0.3609,553.44,218.52,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.3492
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,978,1212,234,810.2,224.9,0.4171,432.11,159.93,,,none,,0.397874
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,1238,1348,110,953.7,202.0,0.1758,508.64,143.64,2.0,green apple being reached for,polygon,,0.168166
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,1536,1730,194,1136.4,358.8,0.1293,606.08,255.15,0.0,red and white reusable bag,polygon,,0.122985
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,1756,2088,332,1019.0,324.6,0.2901,543.47,230.83,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.278792
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,2132,2312,180,805.0,259.6,0.1636,429.33,184.6,,,none,,0.158033
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,2350,2556,206,575.9,215.4,0.1013,307.15,153.17,,,none,,0.096734
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,2578,2788,210,529.7,167.0,0.2261,282.51,118.76,,,none,,0.220051
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,2842,3068,226,1198.9,365.8,0.1127,639.41,260.12,0.0,red and white reusable bag,polygon,,0.108847
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,3088,3242,154,1145.1,412.1,0.1394,610.72,293.05,0.0,red and white reusable bag,polygon,,0.134853
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,3270,3496,226,1231.9,468.3,0.1656,657.01,333.01,0.0,red and white reusable bag,polygon,,0.158174
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,3552,4104,552,981.9,922.0,0.053,523.68,655.64,12.0,green grass below the child,polygon,,0.050664
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,4122,4462,340,1045.4,949.8,0.0893,557.55,675.41,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.085441
Encode-Decode_Experiment-23-1,2411268,apple,encoding,1,1,4708,5076,368,1161.2,835.9,0.0992,619.31,594.42,12.0,green grass below the child,polygon,,0.095226
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,5112,5540,428,920.5,586.3,0.2062,490.93,416.92,13.0,"man wearing a white shirt and blue jeans, working on the truck",polygon,,0.194618
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,5574,5778,204,1100.3,589.8,0.3151,586.83,419.41,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.300633
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,5804,6024,220,1000.2,571.9,0.2491,533.44,406.68,13.0,"man wearing a white shirt and blue jeans, working on the truck",polygon,,0.238692
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,6068,6324,256,1282.5,842.5,0.0886,684.0,599.11,32.0,water splashing from the truck onto the ground.,polygon,,0.084267
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,6354,6550,196,1265.8,699.2,0.4573,675.09,497.21,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.444574
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,6588,6752,164,1332.7,516.1,0.2808,710.77,367.0,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.274032
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,6780,6820,40,1174.2,511.9,0.1442,626.24,364.02,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.133756
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,6848,6984,136,1130.4,356.7,0.0691,602.88,253.65,27.0,"truck with a man in the back, spraying water",polygon,,0.064433
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,7032,7228,196,796.0,234.6,0.2473,424.53,166.83,27.0,"truck with a man in the back, spraying water",polygon,,0.237247
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,7274,7406,132,419.1,185.4,0.2279,223.52,131.84,,,none,,0.21727
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,7436,7652,216,301.8,109.1,0.7241,160.96,77.58,16.0,man in a blue shirt standing behind the truck,polygon,,0.69749
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,7714,8102,388,1010.7,547.0,0.2816,539.04,388.98,11.0,"man wearing a white shirt and blue jeans, bending over in the bed of a truck",polygon,,0.268887
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,8130,8262,132,1186.8,623.6,0.4357,632.96,443.45,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.416252
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,8304,8516,212,938.4,529.0,0.2559,500.48,376.18,11.0,"man wearing a white shirt and blue jeans, bending over in the bed of a truck",polygon,,0.243513
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,8542,8890,348,1011.9,618.8,0.3665,539.68,440.04,28.0,jeans in blue color worn by a man,polygon,,0.349544
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,8934,9274,340,761.8,694.2,0.0931,406.29,493.65,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.086101
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,9318,9832,514,1191.9,669.2,0.3785,635.68,475.88,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.362983
Encode-Decode_Experiment-23-1,2374670,spray-vehicle,encoding,2,2,9850,10150,300,1179.7,615.3,0.4519,629.17,437.55,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.433243
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,10158,10390,232,958.1,588.3,0.0247,510.99,418.35,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.023264
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,10426,10720,294,749.9,557.7,0.1149,399.95,396.59,18.0,young surfer holding a lime green surfboard,polygon,,0.109244
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,10766,11048,282,351.1,576.9,0.3045,187.25,410.24,9.0,surfboard in short woman's arm.,proximity,40.95,0.28326
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,11074,11370,296,289.0,653.2,0.3572,154.13,464.5,16.0,surfer in lady 's back,polygon,,0.340221
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,11414,11660,246,654.7,560.3,0.5605,349.17,398.44,18.0,young surfer holding a lime green surfboard,proximity,25.7,0.52846
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,11684,11814,130,754.0,638.0,0.0329,402.13,453.69,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.031858
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,11862,12092,230,1379.0,612.2,0.3029,735.47,435.34,4.0,surfer in wetsuit holding a neon green longboard,polygon,,0.286416
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,12118,12300,182,1375.6,494.4,0.3468,733.65,351.57,8.0,"wetsuit in black, blue, red, ladies , worn by a woman.",polygon,,0.327521
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,12310,12690,380,1396.0,490.9,0.264,744.53,349.08,8.0,"wetsuit in black, blue, red, ladies , worn by a woman.",polygon,,0.244925
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,12748,13028,280,732.8,529.7,0.1426,390.83,376.68,19.0,"wetsuit in white, black, ladies , and blue",polygon,,0.123283
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,13048,13176,128,684.7,515.5,0.3731,365.17,366.58,19.0,"wetsuit in white, black, ladies , and blue",polygon,,0.348612
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,13220,13422,202,313.6,507.8,0.515,167.25,361.1,9.0,surfboard in short woman's arm.,polygon,,0.491193
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,13444,13782,338,278.3,450.4,0.3266,148.43,320.28,,,none,,0.312329
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,13810,14426,616,504.9,426.1,0.1599,269.28,303.0,,,none,,0.150969
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,14474,14582,108,1121.0,492.0,0.1751,597.87,349.87,6.0,ocean water with waves,polygon,,0.167629
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,14634,14816,182,509.7,577.4,0.536,271.84,410.6,,,none,,0.510615
Encode-Decode_Experiment-23-1,2408717,surfboard,encoding,3,3,14848,15230,382,312.7,603.6,0.3431,166.77,429.23,16.0,surfer in lady 's back,polygon,,0.328931
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,15238,15264,26,966.2,595.9,0.0117,515.31,423.75,34.0,tarp in green color,polygon,,0.011345
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,15272,15480,208,927.0,595.5,0.0094,494.4,423.47,34.0,tarp in green color,polygon,,0.009179
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,15522,16096,574,1314.6,505.8,0.1984,701.12,359.68,38.0,baseball glove in brown color worn by the player.,polygon,,0.200094
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,16118,16146,28,1390.3,544.8,0.2076,741.49,387.41,38.0,baseball glove in brown color worn by the player.,polygon,,0.206823
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,16368,16458,90,859.8,500.0,0.1885,458.56,355.56,29.0,"baseball in motion, thrown towards the sliding player.",polygon,,0.192587
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,16500,17178,678,523.0,696.8,0.3338,278.93,495.5,7.0,shirt with the number 30 on the back.,polygon,,0.33367
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,17196,17474,278,483.3,717.6,0.2223,257.76,510.29,40.0,jersey in gray color worn by the sliding player.,polygon,,0.225442
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,17486,17638,152,457.1,713.1,0.2098,243.79,507.09,40.0,jersey in gray color worn by the sliding player.,polygon,,0.210295
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,17700,17942,242,1257.6,528.0,0.0675,670.72,375.47,38.0,baseball glove in brown color worn by the player.,proximity,45.51,0.064189
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,17964,18106,142,1341.3,558.9,0.1704,715.36,397.44,38.0,baseball glove in brown color worn by the player.,polygon,,0.170735
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,18130,18722,592,1439.4,487.7,0.3971,767.68,346.81,4.0,"jersey of the baseball player, part of his uniform.",polygon,,0.394422
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,18758,18996,238,1223.4,453.4,0.2341,652.48,322.42,14.0,air of the ball,polygon,,0.231201
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,19024,19642,618,1302.3,333.0,0.2214,694.56,236.8,43.0,man's head wearing a baseball cap.,polygon,,0.217821
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,19684,19892,208,1399.3,539.7,0.2294,746.29,383.79,38.0,baseball glove in brown color worn by the player.,polygon,,0.230656
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,19968,20210,242,1027.0,33.1,0.3024,547.73,23.54,,,none,,0.300987
Encode-Decode_Experiment-23-1,2356991,baseball,encoding,4,4,20280,20310,30,447.5,771.0,0.1194,238.67,548.27,40.0,jersey in gray color worn by the sliding player.,polygon,,0.120879
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,20318,20602,284,962.2,587.5,0.0916,513.17,417.78,3.0,woman's arm resting on the couch,polygon,,0.089716
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,20642,20934,292,1264.1,617.4,0.3776,674.19,439.04,19.0,baby's head,polygon,,0.380548
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,20978,21408,430,1073.3,973.0,0.3332,572.43,691.91,2.0,empty plastic bottle on the couch,polygon,,0.321739
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,21452,21702,250,1523.6,928.6,0.2506,812.59,660.34,21.0,keyboard of the gray laptop,polygon,,0.242159
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,21786,21886,100,691.4,370.0,0.2265,368.75,263.11,8.0,woman and baby sitting on a couch,polygon,,0.220316
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,21912,22306,394,564.9,316.4,0.2214,301.28,225.0,8.0,woman and baby sitting on a couch,polygon,,0.216006
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,22358,22620,262,340.5,608.3,0.0116,181.6,432.57,11.0,gray Dell laptop,polygon,,0.011993
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,22634,22822,188,395.3,599.5,0.0528,210.83,426.31,11.0,gray Dell laptop,polygon,,0.051019
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,22880,23112,232,1281.6,678.8,0.2296,683.52,482.7,16.0,baby's dress in denim and gray,polygon,,0.223613
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,23152,23394,242,1641.3,836.3,0.2611,875.36,594.7,18.0,gray laptop on the couch,polygon,,0.254358
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,23420,23526,106,1767.4,775.5,0.0366,942.61,551.47,18.0,gray laptop on the couch,polygon,,0.03656
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,23576,23720,144,1270.1,633.3,0.3489,677.39,450.35,7.0,baby sitting on the couch looking at a laptop,polygon,,0.341939
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,23732,23928,196,1314.5,636.4,0.4061,701.07,452.55,16.0,baby's dress in denim and gray,polygon,,0.396266
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,23982,24164,182,571.5,638.9,0.0031,304.8,454.33,11.0,gray Dell laptop,polygon,,0.003672
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,24188,24352,164,443.6,611.8,0.02,236.59,435.06,13.0,lady sitting on a couch using a laptop,polygon,,0.018661
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,24396,24770,374,539.8,298.5,0.1365,287.89,212.27,8.0,woman and baby sitting on a couch,polygon,,0.132392
Encode-Decode_Experiment-23-1,2410309,laptop,encoding,5,5,24822,25116,294,1118.2,401.9,0.2141,596.37,285.8,20.0,blue blanket on the couch,polygon,,0.210879
